"Date","Time","Longitude","Latitude"
"25/03/2020","20:21:28.00",-38.0653269,-54.0092279
"25/03/2020","20:21:29.00",-38.0653269,-54.0092279
"25/03/2020","20:21:30.00",-38.0653269,-54.0092279
"25/03/2020","20:21:31.00",-38.0653269,-54.0092279
"25/03/2020","20:21:32.00",-38.0653269,-54.0092279
"25/03/2020","20:21:33.00",-38.0653269,-54.0092279
"25/03/2020","20:21:34.00",-38.0653269,-54.0092279
"25/03/2020","20:21:35.00",-38.0653269,-54.0092279
"25/03/2020","20:21:36.00",-38.0653269,-54.0092279
"25/03/2020","20:21:37.00",-38.0653269,-54.0092279
"25/03/2020","20:21:38.00",-38.0653269,-54.0092279
"25/03/2020","20:21:39.00",-38.0653269,-54.0092279
"25/03/2020","20:21:40.00",-38.0653269,-54.0092279
"25/03/2020","20:21:41.00",-38.0653268,-54.0092279
"25/03/2020","20:21:42.00",-38.0653268,-54.0092279
"25/03/2020","20:21:43.00",-38.0653268,-54.0092279
"25/03/2020","20:21:44.00",-38.0653268,-54.0092279
"25/03/2020","20:21:45.00",-38.0653268,-54.0092279
"25/03/2020","20:21:46.00",-38.0653268,-54.0092279
"25/03/2020","20:21:47.00",-38.0653268,-54.0092279
"25/03/2020","20:21:48.00",-38.0653268,-54.0092279
"25/03/2020","20:21:50.00",-38.0653268,-54.0092279
"25/03/2020","20:21:51.00",-38.0653268,-54.0092279
"25/03/2020","20:21:52.00",-38.0653268,-54.0092279
"25/03/2020","20:21:53.00",-38.0653268,-54.0092279
"25/03/2020","20:21:54.00",-38.0653268,-54.0092279
"25/03/2020","20:21:55.00",-38.0653268,-54.0092279
"25/03/2020","20:21:56.00",-38.0653268,-54.0092279
"25/03/2020","20:21:57.00",-38.0653268,-54.0092279
"25/03/2020","20:21:59.00",-38.0653267,-54.0092279
"25/03/2020","20:22:01.00",-38.0653267,-54.0092279
"25/03/2020","20:22:02.00",-38.0653267,-54.0092279
"25/03/2020","20:22:03.00",-38.0653267,-54.0092279
"25/03/2020","20:22:04.00",-38.0653267,-54.0092279
"25/03/2020","20:22:05.00",-38.0653267,-54.0092279
"25/03/2020","20:22:06.00",-38.0653267,-54.0092279
"25/03/2020","20:22:07.00",-38.0653267,-54.0092279
"25/03/2020","20:22:08.00",-38.0653267,-54.0092279
"25/03/2020","20:22:09.00",-38.0653267,-54.0092279
"25/03/2020","20:22:10.00",-38.0653267,-54.0092279
"25/03/2020","20:22:11.00",-38.0653267,-54.0092279
"25/03/2020","20:22:12.00",-38.0653267,-54.0092279
"25/03/2020","20:22:13.00",-38.0653267,-54.0092279
"25/03/2020","20:22:14.00",-38.0653266,-54.0092279
"25/03/2020","20:22:15.00",-38.0653266,-54.0092279
"25/03/2020","20:22:16.00",-38.0653266,-54.009228
"25/03/2020","20:22:18.00",-38.0653266,-54.009228
"25/03/2020","20:22:19.00",-38.0653266,-54.009228
"25/03/2020","20:22:20.00",-38.0653266,-54.009228
"25/03/2020","20:22:21.00",-38.0653262,-54.0092282
"25/03/2020","20:22:22.00",-38.0653262,-54.0092283
"25/03/2020","20:22:24.00",-38.0653261,-54.0092283
"25/03/2020","20:22:25.00",-38.0653261,-54.0092283
"25/03/2020","20:22:26.00",-38.0653261,-54.0092283
"25/03/2020","20:22:28.00",-38.0653261,-54.0092283
"25/03/2020","20:22:29.00",-38.0653261,-54.0092283
"25/03/2020","20:22:30.00",-38.065326,-54.0092283
"25/03/2020","20:22:31.00",-38.065326,-54.0092283
"25/03/2020","20:22:32.00",-38.065326,-54.0092283
"25/03/2020","20:22:33.00",-38.065326,-54.0092283
"25/03/2020","20:22:34.00",-38.065326,-54.0092283
"25/03/2020","20:22:35.00",-38.065326,-54.0092284
"25/03/2020","20:22:36.00",-38.065326,-54.0092284
"25/03/2020","20:22:37.00",-38.065326,-54.0092284
"25/03/2020","20:22:38.00",-38.065326,-54.0092284
"25/03/2020","20:22:39.00",-38.065326,-54.0092284
"25/03/2020","20:22:40.00",-38.065326,-54.0092284
"25/03/2020","20:22:41.00",-38.065326,-54.0092284
"25/03/2020","20:22:42.00",-38.0653259,-54.0092284
"25/03/2020","20:22:43.00",-38.0653259,-54.0092284
"25/03/2020","20:22:44.00",-38.0653259,-54.0092284
"25/03/2020","20:22:45.00",-38.0653259,-54.0092284
"25/03/2020","20:22:46.00",-38.0653259,-54.0092284
"25/03/2020","20:22:48.00",-38.0653259,-54.0092284
"25/03/2020","20:22:49.00",-38.0653259,-54.0092284
"25/03/2020","20:22:50.00",-38.0653259,-54.0092284
"25/03/2020","20:22:51.00",-38.0653259,-54.0092284
"25/03/2020","20:22:52.00",-38.0653259,-54.0092284
"25/03/2020","20:22:53.00",-38.0653259,-54.0092284
"25/03/2020","20:22:54.00",-38.0653259,-54.0092284
"25/03/2020","20:22:55.00",-38.0653259,-54.0092284
"25/03/2020","20:22:56.00",-38.0653259,-54.0092284
"25/03/2020","20:22:57.00",-38.0653259,-54.0092284
"25/03/2020","20:22:58.00",-38.0653259,-54.0092284
"25/03/2020","20:22:59.00",-38.0653259,-54.0092285
"25/03/2020","20:23:00.00",-38.0653258,-54.0092285
"25/03/2020","20:23:01.00",-38.0653258,-54.0092285
"25/03/2020","20:23:02.00",-38.0653258,-54.0092285
"25/03/2020","20:23:03.00",-38.0653258,-54.0092285
"25/03/2020","20:23:04.00",-38.0653258,-54.0092285
"25/03/2020","20:23:05.00",-38.0653258,-54.0092285
"25/03/2020","20:23:06.00",-38.0653258,-54.0092285
"25/03/2020","20:23:07.00",-38.0653258,-54.0092285
"25/03/2020","20:23:08.00",-38.0653258,-54.0092285
"25/03/2020","20:23:09.00",-38.0653258,-54.0092285
"25/03/2020","20:23:10.00",-38.0653258,-54.0092285
"25/03/2020","20:23:11.00",-38.0653258,-54.0092285
"25/03/2020","20:23:12.00",-38.0653258,-54.0092285
"25/03/2020","20:23:13.00",-38.0653258,-54.0092285
"25/03/2020","20:23:14.00",-38.0653258,-54.0092285
"25/03/2020","20:23:15.00",-38.0653258,-54.0092285
"25/03/2020","20:23:16.00",-38.0653258,-54.0092285
"25/03/2020","20:23:17.00",-38.0653258,-54.0092285
"25/03/2020","20:23:18.00",-38.0653258,-54.0092285
"25/03/2020","20:23:19.00",-38.0653258,-54.0092285
"25/03/2020","20:23:20.00",-38.0653258,-54.0092285
"25/03/2020","20:23:21.00",-38.0653258,-54.0092285
"25/03/2020","20:23:22.00",-38.0653258,-54.0092285
"25/03/2020","20:23:23.00",-38.0653258,-54.0092285
"25/03/2020","20:23:24.00",-38.0653258,-54.0092285
"25/03/2020","20:23:25.00",-38.0653258,-54.0092285
"25/03/2020","20:23:26.00",-38.0653258,-54.0092285
"25/03/2020","20:23:27.00",-38.0653258,-54.0092285
"25/03/2020","20:23:28.00",-38.0653257,-54.0092285
"25/03/2020","20:23:29.00",-38.0653257,-54.0092286
"25/03/2020","20:23:30.00",-38.0653257,-54.0092286
"25/03/2020","20:23:31.00",-38.0653257,-54.0092286
"25/03/2020","20:23:32.00",-38.0653257,-54.0092286
"25/03/2020","20:23:33.00",-38.0653257,-54.0092286
"25/03/2020","20:23:34.00",-38.0653257,-54.0092286
"25/03/2020","20:23:35.00",-38.0653257,-54.0092286
"25/03/2020","20:23:36.00",-38.0653257,-54.0092286
"25/03/2020","20:23:37.00",-38.0653257,-54.0092286
"25/03/2020","20:23:38.00",-38.0653257,-54.0092286
"25/03/2020","20:23:39.00",-38.0653257,-54.0092286
"25/03/2020","20:23:40.00",-38.0653257,-54.0092286
"25/03/2020","20:23:41.00",-38.0653257,-54.0092286
"25/03/2020","20:23:42.00",-38.0653257,-54.0092286
"25/03/2020","20:23:43.00",-38.0653257,-54.0092286
"25/03/2020","20:23:44.00",-38.0653257,-54.0092286
"25/03/2020","20:23:45.00",-38.0653257,-54.0092286
"25/03/2020","20:23:46.00",-38.0653257,-54.0092286
"25/03/2020","20:23:47.00",-38.0653257,-54.0092286
"25/03/2020","20:23:48.00",-38.0653257,-54.0092286
"25/03/2020","20:23:49.00",-38.0653257,-54.0092286
"25/03/2020","20:23:50.00",-38.0653257,-54.0092286
"25/03/2020","20:23:51.00",-38.0653257,-54.0092286
"25/03/2020","20:23:52.00",-38.0653257,-54.0092286
"25/03/2020","20:23:53.00",-38.0653257,-54.0092286
"25/03/2020","20:23:54.00",-38.0653257,-54.0092286
"25/03/2020","20:23:55.00",-38.0653257,-54.0092286
"25/03/2020","20:23:56.00",-38.0653257,-54.0092286
"25/03/2020","20:23:57.00",-38.0653257,-54.0092286
"25/03/2020","20:23:58.00",-38.0653257,-54.0092286
"25/03/2020","20:23:59.00",-38.0653257,-54.0092286
"25/03/2020","20:24:00.00",-38.0653257,-54.0092286
"25/03/2020","20:24:01.00",-38.0653257,-54.0092286
"25/03/2020","20:24:02.00",-38.0653257,-54.0092286
"25/03/2020","20:24:03.00",-38.0653257,-54.0092287
"25/03/2020","20:24:04.00",-38.0653257,-54.0092287
"25/03/2020","20:24:05.00",-38.0653257,-54.0092287
"25/03/2020","20:24:06.00",-38.0653257,-54.0092287
"25/03/2020","20:24:07.00",-38.0653257,-54.0092287
"25/03/2020","20:24:08.00",-38.0653257,-54.0092287
"25/03/2020","20:24:09.00",-38.0653257,-54.0092287
"25/03/2020","20:24:10.00",-38.0653257,-54.0092287
"25/03/2020","20:24:11.00",-38.0653257,-54.0092287
"25/03/2020","20:24:12.00",-38.0653257,-54.0092287
"25/03/2020","20:24:13.00",-38.0653257,-54.0092287
"25/03/2020","20:24:14.00",-38.0653257,-54.0092287
"25/03/2020","20:24:15.00",-38.0653257,-54.0092287
"25/03/2020","20:24:16.00",-38.0653257,-54.0092287
"25/03/2020","20:24:17.00",-38.0653257,-54.0092287
"25/03/2020","20:24:18.00",-38.0653257,-54.0092287
"25/03/2020","20:24:19.00",-38.0653257,-54.0092287
"25/03/2020","20:24:20.00",-38.0653257,-54.0092287
"25/03/2020","20:24:21.00",-38.0653257,-54.0092287
"25/03/2020","20:24:22.00",-38.0653257,-54.0092287
"25/03/2020","20:24:23.00",-38.0653257,-54.0092287
"25/03/2020","20:24:24.00",-38.0653257,-54.0092287
"25/03/2020","20:24:25.00",-38.0653257,-54.0092287
"25/03/2020","20:24:26.00",-38.0653257,-54.0092287
"25/03/2020","20:24:27.00",-38.0653257,-54.0092287
"25/03/2020","20:24:28.00",-38.0653257,-54.0092287
"25/03/2020","20:24:29.00",-38.0653257,-54.0092287
"25/03/2020","20:24:30.00",-38.0653257,-54.0092287
"25/03/2020","20:24:31.00",-38.0653257,-54.0092287
"25/03/2020","20:24:32.00",-38.0653257,-54.0092287
"25/03/2020","20:24:33.00",-38.0653257,-54.0092287
"25/03/2020","20:24:34.00",-38.0653257,-54.0092287
"25/03/2020","20:24:35.00",-38.0653257,-54.0092287
"25/03/2020","20:24:36.00",-38.0653257,-54.0092287
"25/03/2020","20:24:37.00",-38.0653257,-54.0092287
"25/03/2020","20:24:38.00",-38.0653257,-54.0092287
"25/03/2020","20:24:39.00",-38.0653257,-54.0092287
"25/03/2020","20:24:40.00",-38.0653257,-54.0092287
"25/03/2020","20:24:41.00",-38.0653257,-54.0092287
"25/03/2020","20:24:42.00",-38.0653257,-54.0092287
"25/03/2020","20:24:43.00",-38.0653257,-54.0092287
"25/03/2020","20:24:44.00",-38.0653257,-54.0092288
"25/03/2020","20:24:45.00",-38.0653257,-54.0092288
"25/03/2020","20:24:46.00",-38.0653257,-54.0092288
"25/03/2020","20:24:47.00",-38.0653257,-54.0092288
"25/03/2020","20:24:48.00",-38.0653257,-54.0092288
"25/03/2020","20:24:49.00",-38.0653257,-54.0092288
"25/03/2020","20:24:50.00",-38.0653257,-54.0092288
"25/03/2020","20:24:51.00",-38.0653257,-54.0092288
"25/03/2020","20:24:52.00",-38.0653257,-54.0092288
"25/03/2020","20:24:53.00",-38.0653257,-54.0092288
"25/03/2020","20:24:54.00",-38.0653257,-54.0092288
"25/03/2020","20:24:55.00",-38.0653257,-54.0092288
"25/03/2020","20:24:56.00",-38.0653257,-54.0092288
"25/03/2020","20:24:57.00",-38.0653257,-54.0092288
"25/03/2020","20:24:58.00",-38.0653257,-54.0092288
"25/03/2020","20:24:59.00",-38.0653256,-54.0092288
"25/03/2020","20:25:00.00",-38.0653256,-54.0092288
"25/03/2020","20:25:01.00",-38.0653256,-54.0092288
"25/03/2020","20:25:02.00",-38.0653256,-54.0092288
"25/03/2020","20:25:03.00",-38.0653256,-54.0092288
"25/03/2020","20:25:04.00",-38.0653256,-54.0092288
"25/03/2020","20:25:05.00",-38.0653256,-54.0092288
"25/03/2020","20:25:06.00",-38.0653256,-54.0092288
"25/03/2020","20:25:07.00",-38.0653256,-54.0092288
"25/03/2020","20:25:08.00",-38.0653256,-54.0092288
"25/03/2020","20:25:09.00",-38.0653256,-54.0092288
"25/03/2020","20:25:10.00",-38.0653256,-54.0092288
"25/03/2020","20:25:11.00",-38.0653256,-54.0092288
"25/03/2020","20:25:12.00",-38.0653256,-54.0092288
"25/03/2020","20:25:13.00",-38.0653256,-54.0092288
"25/03/2020","20:25:14.00",-38.0653256,-54.0092288
"25/03/2020","20:25:15.00",-38.0653256,-54.0092288
"25/03/2020","20:25:16.00",-38.0653256,-54.0092288
"25/03/2020","20:25:17.00",-38.0653256,-54.0092288
"25/03/2020","20:25:18.00",-38.0653256,-54.0092288
"25/03/2020","20:25:19.00",-38.0653256,-54.0092288
"25/03/2020","20:25:20.00",-38.0653256,-54.0092288
"25/03/2020","20:25:21.00",-38.0653256,-54.0092288
"25/03/2020","20:25:22.00",-38.0653256,-54.0092288
"25/03/2020","20:25:23.00",-38.0653256,-54.0092288
"25/03/2020","20:25:24.00",-38.0653256,-54.0092288
"25/03/2020","20:25:25.00",-38.0653256,-54.0092288
"25/03/2020","20:25:26.00",-38.0653256,-54.0092288
"25/03/2020","20:25:27.00",-38.0653256,-54.0092288
"25/03/2020","20:25:28.00",-38.0653256,-54.0092288
"25/03/2020","20:25:29.00",-38.0653256,-54.0092288
"25/03/2020","20:25:30.00",-38.0653256,-54.0092288
"25/03/2020","20:25:31.00",-38.0653256,-54.0092288
"25/03/2020","20:25:32.00",-38.0653256,-54.0092288
"25/03/2020","20:25:33.00",-38.0653256,-54.0092288
"25/03/2020","20:25:34.00",-38.0653256,-54.0092288
"25/03/2020","20:25:35.00",-38.0653256,-54.0092288
"25/03/2020","20:25:36.00",-38.0653256,-54.0092288
"25/03/2020","20:25:37.00",-38.0653256,-54.0092288
"25/03/2020","20:25:38.00",-38.0653256,-54.0092288
"25/03/2020","20:25:39.00",-38.0653256,-54.0092288
"25/03/2020","20:25:40.00",-38.0653256,-54.0092288
"25/03/2020","20:25:41.00",-38.0653256,-54.0092288
"25/03/2020","20:25:42.00",-38.0653256,-54.0092288
"25/03/2020","20:25:43.00",-38.0653256,-54.0092288
"25/03/2020","20:25:44.00",-38.0653256,-54.0092288
"25/03/2020","20:25:45.00",-38.0653255,-54.0092288
"25/03/2020","20:25:46.00",-38.0653255,-54.0092288
"25/03/2020","20:25:47.00",-38.0653255,-54.0092288
"25/03/2020","20:25:48.00",-38.0653255,-54.0092288
"25/03/2020","20:25:49.00",-38.0653255,-54.0092288
"25/03/2020","20:25:50.00",-38.0653255,-54.0092288
"25/03/2020","20:25:51.00",-38.0653255,-54.0092288
"25/03/2020","20:25:52.00",-38.0653255,-54.0092288
"25/03/2020","20:25:53.00",-38.0653255,-54.0092288
"25/03/2020","20:25:54.00",-38.0653255,-54.0092288
"25/03/2020","20:25:55.00",-38.0653255,-54.0092288
"25/03/2020","20:25:56.00",-38.0653255,-54.0092288
"25/03/2020","20:25:57.00",-38.0653254,-54.0092288
"25/03/2020","20:25:58.00",-38.0653254,-54.0092288
"25/03/2020","20:25:59.00",-38.0653254,-54.0092288
"25/03/2020","20:26:00.00",-38.0653254,-54.0092289
"25/03/2020","20:26:01.00",-38.0653254,-54.0092289
"25/03/2020","20:26:02.00",-38.0653254,-54.0092289
"25/03/2020","20:26:03.00",-38.0653254,-54.0092289
"25/03/2020","20:26:04.00",-38.0653254,-54.0092289
"25/03/2020","20:26:05.00",-38.0653254,-54.0092289
"25/03/2020","20:26:06.00",-38.0653254,-54.0092289
"25/03/2020","20:26:07.00",-38.0653254,-54.0092289
"25/03/2020","20:26:08.00",-38.0653254,-54.0092289
"25/03/2020","20:26:09.00",-38.0653253,-54.0092289
"25/03/2020","20:26:10.00",-38.0653253,-54.0092289
"25/03/2020","20:26:11.00",-38.0653253,-54.0092289
"25/03/2020","20:26:12.00",-38.0653253,-54.0092289
"25/03/2020","20:26:13.00",-38.0653253,-54.0092289
"25/03/2020","20:26:14.00",-38.0653253,-54.0092289
"25/03/2020","20:26:15.00",-38.0653253,-54.0092289
"25/03/2020","20:26:16.00",-38.0653253,-54.0092289
"25/03/2020","20:26:17.00",-38.0653253,-54.0092289
"25/03/2020","20:26:18.00",-38.0653253,-54.0092289
"25/03/2020","20:26:19.00",-38.0653252,-54.0092289
"25/03/2020","20:26:20.00",-38.0653252,-54.0092289
"25/03/2020","20:26:21.00",-38.0653252,-54.0092289
"25/03/2020","20:26:22.00",-38.0653252,-54.0092289
"25/03/2020","20:26:23.00",-38.0653252,-54.0092289
"25/03/2020","20:26:24.00",-38.0653252,-54.0092289
"25/03/2020","20:26:25.00",-38.0653252,-54.0092289
"25/03/2020","20:26:26.00",-38.0653252,-54.0092289
"25/03/2020","20:26:27.00",-38.0653252,-54.0092289
"25/03/2020","20:26:28.00",-38.0653252,-54.0092289
"25/03/2020","20:26:29.00",-38.0653252,-54.0092289
"25/03/2020","20:26:30.00",-38.0653251,-54.0092289
"25/03/2020","20:26:31.00",-38.0653251,-54.0092289
"25/03/2020","20:26:32.00",-38.0653251,-54.0092289
"25/03/2020","20:26:33.00",-38.0653251,-54.0092289
"25/03/2020","20:26:34.00",-38.0653251,-54.0092289
"25/03/2020","20:26:35.00",-38.0653251,-54.0092289
"25/03/2020","20:26:36.00",-38.0653251,-54.0092289
"25/03/2020","20:26:37.00",-38.0653251,-54.0092289
"25/03/2020","20:26:38.00",-38.0653251,-54.0092289
"25/03/2020","20:26:39.00",-38.0653251,-54.0092289
"25/03/2020","20:26:40.00",-38.0653251,-54.0092289
"25/03/2020","20:26:41.00",-38.0653251,-54.0092289
"25/03/2020","20:26:42.00",-38.0653251,-54.0092289
"25/03/2020","20:26:43.00",-38.065325,-54.0092289
"25/03/2020","20:26:44.00",-38.065325,-54.0092289
"25/03/2020","20:26:45.00",-38.065325,-54.0092289
"25/03/2020","20:26:46.00",-38.065325,-54.0092289
"25/03/2020","20:26:47.00",-38.065325,-54.0092289
"25/03/2020","20:26:48.00",-38.065325,-54.0092289
"25/03/2020","20:26:49.00",-38.065325,-54.0092289
"25/03/2020","20:26:50.00",-38.065325,-54.0092289
"25/03/2020","20:26:51.00",-38.065325,-54.0092289
"25/03/2020","20:26:52.00",-38.065325,-54.0092289
"25/03/2020","20:26:53.00",-38.065325,-54.0092289
"25/03/2020","20:26:54.00",-38.065325,-54.0092289
"25/03/2020","20:26:55.00",-38.065325,-54.0092289
"25/03/2020","20:26:56.00",-38.065325,-54.0092289
"25/03/2020","20:26:57.00",-38.0653249,-54.0092289
"25/03/2020","20:26:58.00",-38.0653249,-54.0092289
"25/03/2020","20:26:59.00",-38.0653249,-54.0092289
"25/03/2020","20:26:60.00",-38.0653249,-54.0092289
"25/03/2020","20:27:01.00",-38.0653249,-54.0092289
"25/03/2020","20:27:02.00",-38.0653249,-54.0092289
"25/03/2020","20:27:03.00",-38.0653249,-54.0092289
"25/03/2020","20:27:04.00",-38.0653249,-54.0092289
"25/03/2020","20:27:05.00",-38.0653249,-54.0092289
"25/03/2020","20:27:06.00",-38.0653249,-54.0092289
"25/03/2020","20:27:07.00",-38.0653249,-54.0092289
"25/03/2020","20:27:08.00",-38.0653249,-54.0092289
"25/03/2020","20:27:09.00",-38.0653249,-54.0092289
"25/03/2020","20:27:10.00",-38.0653248,-54.0092289
"25/03/2020","20:27:11.00",-38.0653248,-54.0092289
"25/03/2020","20:27:12.00",-38.0653248,-54.0092289
"25/03/2020","20:27:13.00",-38.0653248,-54.0092289
"25/03/2020","20:27:14.00",-38.0653248,-54.0092289
"25/03/2020","20:27:15.00",-38.0653248,-54.0092289
"25/03/2020","20:27:16.00",-38.0653248,-54.0092289
"25/03/2020","20:27:17.00",-38.0653248,-54.0092289
"25/03/2020","20:27:18.00",-38.0653248,-54.009229
"25/03/2020","20:27:19.00",-38.0653248,-54.009229
"25/03/2020","20:27:20.00",-38.0653248,-54.009229
"25/03/2020","20:27:21.00",-38.0653248,-54.009229
"25/03/2020","20:27:22.00",-38.0653248,-54.009229
"25/03/2020","20:27:23.00",-38.0653247,-54.009229
"25/03/2020","20:27:24.00",-38.0653247,-54.009229
"25/03/2020","20:27:25.00",-38.0653247,-54.009229
"25/03/2020","20:27:26.00",-38.0653247,-54.009229
"25/03/2020","20:27:27.00",-38.0653247,-54.009229
"25/03/2020","20:27:28.00",-38.0653247,-54.009229
"25/03/2020","20:27:29.00",-38.0653247,-54.009229
"25/03/2020","20:27:30.00",-38.0653247,-54.009229
"25/03/2020","20:27:31.00",-38.0653247,-54.009229
"25/03/2020","20:27:32.00",-38.0653247,-54.009229
"25/03/2020","20:27:33.00",-38.0653247,-54.009229
"25/03/2020","20:27:34.00",-38.0653247,-54.009229
"25/03/2020","20:27:35.00",-38.0653247,-54.009229
"25/03/2020","20:27:36.00",-38.0653247,-54.009229
"25/03/2020","20:27:37.00",-38.0653246,-54.009229
"25/03/2020","20:27:38.00",-38.0653246,-54.009229
"25/03/2020","20:27:39.00",-38.0653246,-54.009229
"25/03/2020","20:27:40.00",-38.0653246,-54.009229
"25/03/2020","20:27:41.00",-38.0653246,-54.009229
"25/03/2020","20:27:42.00",-38.0653246,-54.009229
"25/03/2020","20:27:43.00",-38.0653246,-54.009229
"25/03/2020","20:27:44.00",-38.0653246,-54.009229
"25/03/2020","20:27:45.00",-38.0653246,-54.009229
"25/03/2020","20:27:46.00",-38.0653246,-54.009229
"25/03/2020","20:27:47.00",-38.0653246,-54.009229
"25/03/2020","20:27:48.00",-38.0653246,-54.009229
"25/03/2020","20:27:49.00",-38.0653246,-54.009229
"25/03/2020","20:27:50.00",-38.0653246,-54.009229
"25/03/2020","20:27:51.00",-38.0653246,-54.009229
"25/03/2020","20:27:52.00",-38.0653246,-54.009229
"25/03/2020","20:27:53.00",-38.0653246,-54.009229
"25/03/2020","20:27:54.00",-38.0653245,-54.009229
"25/03/2020","20:27:55.00",-38.0653245,-54.009229
"25/03/2020","20:27:56.00",-38.0653245,-54.009229
"25/03/2020","20:27:57.00",-38.0653245,-54.009229
"25/03/2020","20:27:58.00",-38.0653245,-54.009229
"25/03/2020","20:27:59.00",-38.0653245,-54.009229
"25/03/2020","20:27:60.00",-38.0653245,-54.009229
"25/03/2020","20:28:01.00",-38.0653245,-54.009229
"25/03/2020","20:28:02.00",-38.0653245,-54.009229
"25/03/2020","20:28:03.00",-38.0653245,-54.0092291
"25/03/2020","20:28:04.00",-38.0653245,-54.0092291
"25/03/2020","20:28:05.00",-38.0653245,-54.0092291
"25/03/2020","20:28:06.00",-38.0653245,-54.0092291
"25/03/2020","20:28:07.00",-38.0653245,-54.0092291
"25/03/2020","20:28:08.00",-38.0653245,-54.0092291
"25/03/2020","20:28:09.00",-38.0653244,-54.0092291
"25/03/2020","20:28:10.00",-38.0653244,-54.0092291
"25/03/2020","20:28:11.00",-38.0653244,-54.0092291
"25/03/2020","20:28:12.00",-38.0653244,-54.0092291
"25/03/2020","20:28:13.00",-38.0653244,-54.0092291
"25/03/2020","20:28:14.00",-38.0653244,-54.0092291
"25/03/2020","20:28:15.00",-38.0653244,-54.0092291
"25/03/2020","20:28:16.00",-38.0653244,-54.0092291
"25/03/2020","20:28:17.00",-38.0653244,-54.0092291
"25/03/2020","20:28:18.00",-38.0653244,-54.0092291
"25/03/2020","20:28:19.00",-38.0653244,-54.0092291
"25/03/2020","20:28:20.00",-38.0653244,-54.0092291
"25/03/2020","20:28:21.00",-38.0653244,-54.0092291
"25/03/2020","20:28:22.00",-38.0653244,-54.0092291
"25/03/2020","20:28:23.00",-38.0653243,-54.0092291
"25/03/2020","20:28:24.00",-38.0653243,-54.0092291
"25/03/2020","20:28:25.00",-38.0653243,-54.0092291
"25/03/2020","20:28:26.00",-38.0653243,-54.0092291
"25/03/2020","20:28:27.00",-38.0653243,-54.0092291
"25/03/2020","20:28:28.00",-38.0653243,-54.0092291
"25/03/2020","20:28:29.00",-38.0653243,-54.0092291
"25/03/2020","20:28:30.00",-38.0653243,-54.0092291
"25/03/2020","20:28:31.00",-38.0653243,-54.0092291
"25/03/2020","20:28:32.00",-38.0653243,-54.0092291
"25/03/2020","20:28:33.00",-38.0653243,-54.0092291
"25/03/2020","20:28:34.00",-38.0653243,-54.0092291
"25/03/2020","20:28:35.00",-38.0653243,-54.0092291
"25/03/2020","20:28:36.00",-38.0653243,-54.0092291
"25/03/2020","20:28:37.00",-38.0653242,-54.0092291
"25/03/2020","20:28:38.00",-38.0653242,-54.0092291
"25/03/2020","20:28:39.00",-38.0653242,-54.0092291
"25/03/2020","20:28:40.00",-38.0653242,-54.0092291
"25/03/2020","20:28:41.00",-38.0653242,-54.0092291
"25/03/2020","20:28:42.00",-38.0653242,-54.0092291
"25/03/2020","20:28:43.00",-38.0653242,-54.0092291
"25/03/2020","20:28:44.00",-38.0653242,-54.0092291
"25/03/2020","20:28:45.00",-38.0653242,-54.0092291
"25/03/2020","20:28:46.00",-38.0653242,-54.0092291
"25/03/2020","20:28:47.00",-38.0653242,-54.0092291
"25/03/2020","20:28:48.00",-38.0653242,-54.0092291
"25/03/2020","20:28:49.00",-38.0653242,-54.0092291
"25/03/2020","20:28:50.00",-38.0653242,-54.0092291
"25/03/2020","20:28:51.00",-38.0653241,-54.0092292
"25/03/2020","20:28:52.00",-38.0653241,-54.0092292
"25/03/2020","20:28:53.00",-38.0653241,-54.0092292
"25/03/2020","20:28:54.00",-38.0653241,-54.0092292
"25/03/2020","20:28:55.00",-38.0653241,-54.0092292
"25/03/2020","20:28:56.00",-38.0653241,-54.0092292
"25/03/2020","20:28:57.00",-38.0653241,-54.0092292
"25/03/2020","20:28:58.00",-38.0653241,-54.0092292
"25/03/2020","20:28:59.00",-38.0653241,-54.0092292
"25/03/2020","20:28:60.00",-38.0653241,-54.0092292
"25/03/2020","20:29:01.00",-38.0653241,-54.0092292
"25/03/2020","20:29:02.00",-38.0653241,-54.0092292
"25/03/2020","20:29:03.00",-38.0653241,-54.0092292
"25/03/2020","20:29:04.00",-38.0653241,-54.0092292
"25/03/2020","20:29:05.00",-38.0653241,-54.0092292
"25/03/2020","20:29:06.00",-38.065324,-54.0092292
"25/03/2020","20:29:07.00",-38.065324,-54.0092292
"25/03/2020","20:29:08.00",-38.065324,-54.0092292
"25/03/2020","20:29:09.00",-38.065324,-54.0092292
"25/03/2020","20:29:10.00",-38.065324,-54.0092292
"25/03/2020","20:29:11.00",-38.065324,-54.0092292
"25/03/2020","20:29:12.00",-38.065324,-54.0092292
"25/03/2020","20:29:13.00",-38.065324,-54.0092292
"25/03/2020","20:29:14.00",-38.065324,-54.0092292
"25/03/2020","20:29:15.00",-38.065324,-54.0092292
"25/03/2020","20:29:16.00",-38.065324,-54.0092292
"25/03/2020","20:29:17.00",-38.065324,-54.0092292
"25/03/2020","20:29:18.00",-38.065324,-54.0092292
"25/03/2020","20:29:19.00",-38.065324,-54.0092292
"25/03/2020","20:29:20.00",-38.065324,-54.0092292
"25/03/2020","20:29:21.00",-38.0653239,-54.0092292
"25/03/2020","20:29:22.00",-38.0653239,-54.0092292
"25/03/2020","20:29:23.00",-38.0653239,-54.0092292
