"bird_id","date_time","speed","colony_lon","colony_lat","sex","lon","lat"
"kb_17",2022-01-04 00:09:13,0.0611244179367827,-68.068935,-67.570716,"male",-68.06908,-67.570717
"kb_17",2022-01-04 00:19:07,0.0910552553905149,-68.068935,-67.570716,"male",-68.068889,-67.570771
"kb_17",2022-01-04 00:29:06,0.0617533019173977,-68.068935,-67.570716,"male",-68.069037,-67.570647
"kb_17",2022-01-04 00:39:05,0.0432426208492629,-68.068935,-67.570716,"male",-68.068942,-67.570732
"kb_17",2022-01-04 00:49:04,0.0343556455770066,-68.068935,-67.570716,"male",-68.068917,-67.570668
"kb_17",2022-01-04 00:59:03,0.0484759878601597,-68.068935,-67.570716,"male",-68.06903,-67.57064
"kb_17",2022-01-04 01:09:02,0.0401455609283821,-68.068935,-67.570716,"male",-68.068883,-67.570594
"kb_17",2022-01-04 01:19:01,0.0235723668008502,-68.068935,-67.570716,"male",-68.068924,-67.570652
"kb_17",2022-01-04 01:29:01,0.0401186116788549,-68.068935,-67.570716,"male",-68.068836,-67.570641
"kb_17",2022-01-04 01:39:00,0.0216566830578246,-68.068935,-67.570716,"male",-68.068919,-67.570692
"kb_17",2022-01-04 01:48:53,0.0200874128240453,-68.068935,-67.570716,"male",-68.068913,-67.57066
"kb_17",2022-01-04 01:58:54,0.00669889013096612,-68.068935,-67.570716,"male",-68.068834,-67.570661
"kb_17",2022-01-04 02:08:52,0.0577911798852826,-68.068935,-67.570716,"male",-68.068835,-67.570651
"kb_17",2022-01-04 02:18:47,0.0195472618977488,-68.068935,-67.570716,"male",-68.068893,-67.570734
"kb_17",2022-01-04 02:28:46,0.0717500898945738,-68.068935,-67.570716,"male",-68.068903,-67.570705
"kb_17",2022-01-04 02:38:43,0.0442783314914365,-68.068935,-67.570716,"male",-68.068906,-67.570812
"kb_17",2022-01-04 02:48:37,0.0454240094757298,-68.068935,-67.570716,"male",-68.068849,-67.57075
"kb_17",2022-01-04 02:58:36,0.0658918747865504,-68.068935,-67.570716,"male",-68.068909,-67.570814
"kb_17",2022-01-04 03:08:35,0.0103304944127271,-68.068935,-67.570716,"male",-68.068987,-67.57072
"kb_17",2022-01-04 03:18:29,0.0177144568851856,-68.068935,-67.570716,"male",-68.069012,-67.570732
"kb_17",2022-01-04 03:28:28,0.0106088777404892,-68.068935,-67.570716,"male",-68.069063,-67.570714
"kb_17",2022-01-04 03:38:28,0.0252257223191145,-68.068935,-67.570716,"male",-68.069039,-67.570701
"kb_17",2022-01-04 03:48:22,0.00834129196477044,-68.068935,-67.570716,"male",-68.068947,-67.570714
"kb_17",2022-01-04 03:58:21,0.059698833867558,-68.068935,-67.570716,"male",-68.068956,-67.570702
"kb_17",2022-01-04 04:08:20,0.0595687849415461,-68.068935,-67.570716,"male",-68.06919,-67.570699
"kb_17",2022-01-04 04:18:14,0.0448757460649263,-68.068935,-67.570716,"male",-68.069033,-67.570634
"kb_17",2022-01-04 04:28:12,0.0571862633962597,-68.068935,-67.570716,"male",-68.06899,-67.570699
"kb_17",2022-01-04 04:38:11,0.0741746470673663,-68.068935,-67.570716,"male",-68.069119,-67.570629
"kb_17",2022-01-04 04:48:05,0.0779880634204467,-68.068935,-67.570716,"male",-68.069129,-67.570739
"kb_17",2022-01-04 04:58:04,0.048822504756953,-68.068935,-67.570716,"male",-68.069077,-67.570624
"kb_17",2022-01-04 05:08:04,0.00799933575294691,-68.068935,-67.570716,"male",-68.06917,-67.570688
"kb_17",2022-01-04 05:17:58,0.103134338310742,-68.068935,-67.570716,"male",-68.069201,-67.570687
"kb_17",2022-01-04 05:37:55,0.0250315615422277,-68.068935,-67.570716,"male",-68.068772,-67.570718
"kb_17",2022-01-04 05:47:49,0.0545937124077375,-68.068935,-67.570716,"male",-68.068844,-67.570693
"kb_17",2022-01-04 05:57:48,0.036942883954427,-68.068935,-67.570716,"male",-68.069041,-67.570661
"kb_17",2022-01-04 06:07:47,0.0800650638988479,-68.068935,-67.570716,"male",-68.069072,-67.570607
"kb_17",2022-01-04 06:17:41,0.0223404267485521,-68.068935,-67.570716,"male",-68.068808,-67.57067
"kb_17",2022-01-04 06:37:40,0.0312518744543589,-68.068935,-67.570716,"male",-68.068881,-67.570674
"kb_17",2022-01-04 06:47:34,0.0323767096927399,-68.068935,-67.570716,"male",-68.068985,-67.57065
"kb_17",2022-01-04 06:57:33,0.027434497354495,-68.068935,-67.570716,"male",-68.068859,-67.570656
"kb_17",2022-01-04 07:07:32,0.0538727258876914,-68.068935,-67.570716,"male",-68.068795,-67.570689
"kb_17",2022-01-04 07:17:26,0.0375581072897371,-68.068935,-67.570716,"male",-68.068987,-67.570657
"kb_17",2022-01-04 07:27:25,0.0724261624355063,-68.068935,-67.570716,"male",-68.068938,-67.570604
"kb_17",2022-01-04 07:37:24,0.019739002684359,-68.068935,-67.570716,"male",-68.069041,-67.570705
"kb_17",2022-01-04 07:47:18,0.0110662775351391,-68.068935,-67.570716,"male",-68.069081,-67.57068
"kb_17",2022-01-04 07:57:18,0.015131378628997,-68.068935,-67.570716,"male",-68.069054,-67.570667
"kb_17",2022-01-04 08:07:17,0.0191344132285936,-68.068935,-67.570716,"male",-68.06909,-67.570685
"kb_17",2022-01-04 08:17:11,0.0337804297886313,-68.068935,-67.570716,"male",-68.069164,-67.570688
"kb_17",2022-01-04 08:27:10,0.0166218370489535,-68.068935,-67.570716,"male",-68.069052,-67.570661
"kb_17",2022-01-04 08:37:09,0.0170002454854264,-68.068935,-67.570716,"male",-68.069,-67.570676
"kb_17",2022-01-04 08:47:03,0.0574651094169619,-68.068935,-67.570716,"male",-68.068945,-67.570662
"kb_17",2022-01-04 08:57:02,0.0131470219996192,-68.068935,-67.570716,"male",-68.069034,-67.570583
"kb_17",2022-01-04 09:07:01,0.0264357517565048,-68.068935,-67.570716,"male",-68.069004,-67.570599
"kb_17",2022-01-04 09:16:55,0.0276257163999044,-68.068935,-67.570716,"male",-68.068941,-67.57063
"kb_17",2022-01-04 09:26:58,0.0365661394753994,-68.068935,-67.570716,"male",-68.069,-67.570595
"kb_17",2022-01-04 09:37:07,0.146613996703914,-68.068935,-67.570716,"male",-68.069078,-67.570642
"kb_17",2022-01-04 09:46:51,0.0358215307122223,-68.068935,-67.570716,"male",-68.068556,-67.57072
"kb_17",2022-01-04 09:56:50,0.173730783568241,-68.068935,-67.570716,"male",-68.068535,-67.570773
"kb_17",2022-01-04 10:06:47,0.134486143683035,-68.068935,-67.570716,"male",-68.068902,-67.570555
"kb_17",2022-01-04 10:16:44,18.2110351205098,-68.068935,-67.570716,"male",-68.068378,-67.570571
"kb_17",2022-01-04 10:26:41,8.93547445220695,-68.068935,-67.570716,"male",-68.057465,-67.543733
"kb_17",2022-01-04 10:36:39,0.768029049211877,-68.068935,-67.570716,"male",-68.033538,-67.534006
"kb_17",2022-01-04 10:46:33,5.12803752412917,-68.068935,-67.570716,"male",-68.03125,-67.533275
"kb_17",2022-01-04 10:56:41,11.4836593953934,-68.068935,-67.570716,"male",-68.03423,-67.52557
"kb_17",2022-01-04 11:06:32,2.83792176111806,-68.068935,-67.570716,"male",-68.020013,-67.509511
"kb_17",2022-01-04 11:16:27,1.34020927852928,-68.068935,-67.570716,"male",-68.00905,-67.509057
"kb_17",2022-01-04 11:27:31,11.7402145752875,-68.068935,-67.570716,"male",-68.003689,-67.508199
"kb_17",2022-01-04 11:37:30,64.6739734914757,-68.068935,-67.570716,"male",-67.987625,-67.491742
"kb_17",2022-01-04 11:47:24,68.141179778906,-68.068935,-67.570716,"male",-67.868866,-67.407269
"kb_17",2022-01-04 11:57:23,15.6033821568276,-68.068935,-67.570716,"male",-67.811081,-67.307761
"kb_17",2022-01-04 12:07:22,0.984390425782364,-68.068935,-67.570716,"male",-67.803743,-67.284585
"kb_17",2022-01-04 12:19:40,0.0698231536884308,-68.068935,-67.570716,"male",-67.801071,-67.286078
"kb_17",2022-01-04 12:29:53,0.242454265967956,-68.068935,-67.570716,"male",-67.80131,-67.286024
"kb_17",2022-01-04 12:39:43,0.141092712457184,-68.068935,-67.570716,"male",-67.800427,-67.285917
"kb_17",2022-01-04 12:49:38,0.41704363924879,-68.068935,-67.570716,"male",-67.799963,-67.286026
"kb_17",2022-01-04 12:59:37,0.169429368534321,-68.068935,-67.570716,"male",-67.801383,-67.286324
"kb_17",2022-01-04 13:09:36,0.255044608154836,-68.068935,-67.570716,"male",-67.800747,-67.286261
"kb_17",2022-01-04 13:21:53,8.23730899059203,-68.068935,-67.570716,"male",-67.799551,-67.286346
"kb_17",2022-01-04 13:31:53,0.265121910905287,-68.068935,-67.570716,"male",-67.768136,-67.288651
"kb_17",2022-01-04 13:41:52,0.130827216534538,-68.068935,-67.570716,"male",-67.769133,-67.288747
"kb_17",2022-01-04 13:51:45,0.141680810413181,-68.068935,-67.570716,"male",-67.768668,-67.288674
"kb_17",2022-01-04 14:01:46,0.0544051736632372,-68.068935,-67.570716,"male",-67.769211,-67.288638
"kb_17",2022-01-04 14:11:54,0.0375334750682422,-68.068935,-67.570716,"male",-67.769004,-67.288617
"kb_17",2022-01-04 14:21:41,0.143276918278148,-68.068935,-67.570716,"male",-67.768877,-67.288642
"kb_17",2022-01-04 14:31:40,0.153660744572852,-68.068935,-67.570716,"male",-67.769389,-67.288725
"kb_17",2022-01-04 14:41:36,0.0415835908271165,-68.068935,-67.570716,"male",-67.768968,-67.288886
"kb_17",2022-01-04 14:51:31,0.10056192063352,-68.068935,-67.570716,"male",-67.769083,-67.288929
"kb_17",2022-01-04 15:01:38,6.19888288692701,-68.068935,-67.570716,"male",-67.76877,-67.288836
"kb_17",2022-01-04 15:13:19,2.00117834403027,-68.068935,-67.570716,"male",-67.795839,-67.285903
"kb_17",2022-01-04 15:23:12,0.216562390679435,-68.068935,-67.570716,"male",-67.803508,-67.286042
"kb_17",2022-01-04 15:33:14,0.980080796542644,-68.068935,-67.570716,"male",-67.8043,-67.28593
"kb_17",2022-01-04 15:43:28,0.49161098586315,-68.068935,-67.570716,"male",-67.8014,-67.286933
"kb_17",2022-01-04 15:55:57,0.822151035931648,-68.068935,-67.570716,"male",-67.803463,-67.286473
"kb_17",2022-01-04 16:06:01,32.8154825068169,-68.068935,-67.570716,"male",-67.804693,-67.287619
"kb_17",2022-01-04 16:15:57,55.1264430713199,-68.068935,-67.570716,"male",-67.841233,-67.3344
"kb_17",2022-01-04 16:25:51,41.2504220013898,-68.068935,-67.570716,"male",-67.911971,-67.411541
"kb_17",2022-01-04 16:35:52,0.016224053532292,-68.068935,-67.570716,"male",-67.970654,-67.469236
"kb_17",2022-01-04 16:45:52,34.1725344019874,-68.068935,-67.570716,"male",-67.970686,-67.469215
"kb_17",2022-01-04 16:55:44,9.14484599390433,-68.068935,-67.570716,"male",-68.032886,-67.513791
"kb_17",2022-01-04 17:05:43,14.9788964930448,-68.068935,-67.570716,"male",-68.044044,-67.526793
"kb_17",2022-01-04 17:15:42,15.7662923661481,-68.068935,-67.570716,"male",-68.068098,-67.547236
"kb_17",2022-01-04 17:25:36,0.00939567418856024,-68.068935,-67.570716,"male",-68.069121,-67.570628
"kb_17",2022-01-04 17:35:35,0.0480219104655922,-68.068935,-67.570716,"male",-68.069085,-67.570625
"kb_17",2022-01-04 17:45:35,0.0497897030391182,-68.068935,-67.570716,"male",-68.069116,-67.570696
"kb_17",2022-01-04 17:55:29,0.0673360303972806,-68.068935,-67.570716,"male",-68.069309,-67.570702
"kb_17",2022-01-04 18:05:30,0.0565654385058609,-68.068935,-67.570716,"male",-68.069085,-67.570648
"kb_17",2022-01-04 18:15:29,0.0801392972647376,-68.068935,-67.570716,"male",-68.069249,-67.570705
"kb_17",2022-01-04 18:25:20,0.749441037291999,-68.068935,-67.570716,"male",-68.068939,-67.570708
"kb_17",2022-01-04 18:35:19,3.04785372079029,-68.068935,-67.570716,"male",-68.068059,-67.571778
"kb_17",2022-01-04 18:45:22,0.239346621640476,-68.068935,-67.570716,"male",-68.070312,-67.576288
"kb_17",2022-01-04 18:55:14,0.452152396531851,-68.068935,-67.570716,"male",-68.071173,-67.576156
"kb_17",2022-01-04 19:05:33,3.59720566592354,-68.068935,-67.570716,"male",-68.069354,-67.57607
"kb_17",2022-01-04 19:15:34,0.0142599519565287,-68.068935,-67.570716,"male",-68.069123,-67.57067
"kb_17",2022-01-04 19:25:27,0.0267282650709027,-68.068935,-67.570716,"male",-68.069117,-67.570649
"kb_17",2022-01-04 19:35:27,3.59323012283519,-68.068935,-67.570716,"male",-68.069012,-67.570649
"kb_17",2022-01-04 19:45:33,0.846439642981137,-68.068935,-67.570716,"male",-68.070875,-67.576042
"kb_17",2022-01-04 19:55:21,3.02917315553972,-68.068935,-67.570716,"male",-68.068472,-67.575202
"kb_17",2022-01-04 20:05:26,1.45112632672128,-68.068935,-67.570716,"male",-68.061748,-67.57141
"kb_17",2022-01-04 20:17:38,2.98506791674312,-68.068935,-67.570716,"male",-68.05819,-67.56913
"kb_17",2022-01-04 20:27:33,0.0287887740723748,-68.068935,-67.570716,"male",-68.069112,-67.570653
"kb_17",2022-01-04 20:37:34,0.0639564041714574,-68.068935,-67.570716,"male",-68.069028,-67.570682
"kb_17",2022-01-04 20:47:32,0.0901621148049558,-68.068935,-67.570716,"male",-68.069263,-67.570715
"kb_17",2022-01-04 20:57:27,0.0473736650917704,-68.068935,-67.570716,"male",-68.068912,-67.57072
"kb_17",2022-01-04 21:07:26,0.100383223184456,-68.068935,-67.570716,"male",-68.069093,-67.570736
"kb_17",2022-01-04 21:17:24,0.0815516557370025,-68.068935,-67.570716,"male",-68.0687,-67.570734
"kb_17",2022-01-04 21:27:20,0.105854271363959,-68.068935,-67.570716,"male",-68.06899,-67.570684
"kb_17",2022-01-04 21:37:19,0.118565501628435,-68.068935,-67.570716,"male",-68.068589,-67.570725
"kb_17",2022-01-04 21:47:16,0.0564516466660475,-68.068935,-67.570716,"male",-68.06902,-67.57066
"kb_17",2022-01-04 21:57:10,0.0506901101963184,-68.068935,-67.570716,"male",-68.068804,-67.570675
"kb_17",2022-01-04 22:07:09,0.0548593878611447,-68.068935,-67.570716,"male",-68.068983,-67.570642
"kb_17",2022-01-04 22:17:09,0.0441892181699414,-68.068935,-67.570716,"male",-68.068999,-67.570724
"kb_17",2022-01-04 22:27:03,0.0570210819656106,-68.068935,-67.570716,"male",-68.068874,-67.570679
"kb_17",2022-01-04 22:37:02,0.00877170931650886,-68.068935,-67.570716,"male",-68.069033,-67.570739
"kb_17",2022-01-04 22:47:01,0.131033328968025,-68.068935,-67.570716,"male",-68.068999,-67.570737
"kb_17",2022-01-04 22:56:56,0.132283736823861,-68.068935,-67.570716,"male",-68.068529,-67.570813
"kb_17",2022-01-04 23:06:54,0.0160712316077131,-68.068935,-67.570716,"male",-68.068928,-67.570687
"kb_17",2022-01-04 23:16:53,0.0243496054737176,-68.068935,-67.570716,"male",-68.068963,-67.570667
"kb_17",2022-01-04 23:26:47,0.0284408143916904,-68.068935,-67.570716,"male",-68.068872,-67.570677
"kb_17",2022-01-04 23:36:46,0.0350202738988025,-68.068935,-67.570716,"male",-68.068956,-67.570705
"kb_17",2022-01-04 23:46:45,0.0532688216108902,-68.068935,-67.570716,"male",-68.069084,-67.570724
"kb_17",2022-01-04 23:56:41,0.0426814965309434,-68.068935,-67.570716,"male",-68.068903,-67.570763
"kb_17",2022-01-05 00:06:39,0.0409898181258658,-68.068935,-67.570716,"male",-68.068942,-67.570701
"kb_17",2022-01-05 00:16:38,0.0546738204649573,-68.068935,-67.570716,"male",-68.069054,-67.570745
"kb_17",2022-01-05 00:26:32,0.0207267383780193,-68.068935,-67.570716,"male",-68.069042,-67.570664
"kb_17",2022-01-05 00:36:31,0.0243366518930678,-68.068935,-67.570716,"male",-68.069002,-67.570691
"kb_17",2022-01-05 00:46:30,0.00624991486145688,-68.068935,-67.570716,"male",-68.068928,-67.570714
"kb_17",2022-01-05 00:56:24,0.0374567838643674,-68.068935,-67.570716,"male",-68.068905,-67.570711
"kb_17",2022-01-05 01:06:23,0.0262968939635359,-68.068935,-67.570716,"male",-68.068996,-67.570667
"kb_17",2022-01-05 01:16:22,0.0235066408726374,-68.068935,-67.570716,"male",-68.068893,-67.570669
"kb_17",2022-01-05 01:26:17,0.0313909834796312,-68.068935,-67.570716,"male",-68.068978,-67.570656
"kb_17",2022-01-05 01:36:16,0.0257016719753252,-68.068935,-67.570716,"male",-68.068855,-67.570654
"kb_17",2022-01-05 01:46:15,0.0357688097804219,-68.068935,-67.570716,"male",-68.068953,-67.570663
"kb_17",2022-01-05 01:56:10,0.0160198896204508,-68.068935,-67.570716,"male",-68.068942,-67.570716
"kb_17",2022-01-05 02:06:09,0.0147290573959766,-68.068935,-67.570716,"male",-68.068891,-67.570702
"kb_17",2022-01-05 02:16:07,0.010383881919464,-68.068935,-67.570716,"male",-68.068892,-67.570724
"kb_17",2022-01-05 02:26:01,0.0384460102276514,-68.068935,-67.570716,"male",-68.068931,-67.570728
"kb_17",2022-01-05 02:36:00,0.0335296151676642,-68.068935,-67.570716,"male",-68.068879,-67.570782
"kb_17",2022-01-05 02:46:00,0.0152494975071351,-68.068935,-67.570716,"male",-68.068976,-67.570748
"kb_17",2022-01-05 02:55:52,0.0224522703255178,-68.068935,-67.570716,"male",-68.068989,-67.570726
"kb_17",2022-01-05 03:05:52,0.0070343375351108,-68.068935,-67.570716,"male",-68.068933,-67.570752
"kb_17",2022-01-05 03:15:52,0.0400953363138325,-68.068935,-67.570716,"male",-68.068951,-67.570744
"kb_17",2022-01-05 03:25:46,0.0238945884105278,-68.068935,-67.570716,"male",-68.069064,-67.570703
"kb_17",2022-01-05 03:35:45,0.0127664492048985,-68.068935,-67.570716,"male",-68.069093,-67.570737
"kb_17",2022-01-05 03:45:44,0.106700874472176,-68.068935,-67.570716,"male",-68.069143,-67.570738
"kb_17",2022-01-05 03:55:37,0.035285492696694,-68.068935,-67.570716,"male",-68.069095,-67.570581
"kb_17",2022-01-05 04:05:36,0.0356951193544654,-68.068935,-67.570716,"male",-68.069071,-67.570633
"kb_17",2022-01-05 04:15:36,0.0555304135572066,-68.068935,-67.570716,"male",-68.069138,-67.57068
"kb_17",2022-01-05 04:25:30,0.0425063999208614,-68.068935,-67.570716,"male",-68.069043,-67.570606
"kb_17",2022-01-05 04:35:29,0.100595682494015,-68.068935,-67.570716,"male",-68.069139,-67.570658
"kb_17",2022-01-05 04:45:30,0.0815332022404442,-68.068935,-67.570716,"male",-68.069131,-67.570809
"kb_17",2022-01-05 04:55:22,0.0201093795937807,-68.068935,-67.570716,"male",-68.069196,-67.570691
"kb_17",2022-01-05 05:05:22,0.0295308034027194,-68.068935,-67.570716,"male",-68.069142,-67.570713
"kb_17",2022-01-05 05:15:21,0.0144210530325338,-68.068935,-67.570716,"male",-68.069106,-67.570671
"kb_17",2022-01-05 05:25:15,0.0389637995670056,-68.068935,-67.570716,"male",-68.069146,-67.570656
"kb_17",2022-01-05 05:35:14,0.129904837045193,-68.068935,-67.570716,"male",-68.068994,-67.57065
"kb_17",2022-01-05 05:45:14,0.109641845835815,-68.068935,-67.570716,"male",-68.069281,-67.570489
"kb_17",2022-01-05 05:55:06,0.0334283682120333,-68.068935,-67.570716,"male",-68.068907,-67.570566
"kb_17",2022-01-05 06:05:05,0.0481333649165443,-68.068935,-67.570716,"male",-68.068795,-67.57054
"kb_17",2022-01-05 06:15:04,0.0423607010557804,-68.068935,-67.570716,"male",-68.06879,-67.570612
"kb_17",2022-01-05 06:25:00,0.0163777720288547,-68.068935,-67.570716,"male",-68.068832,-67.570673
"kb_17",2022-01-05 06:34:59,0.0318380777720428,-68.068935,-67.570716,"male",-68.068845,-67.570649
"kb_17",2022-01-05 06:44:58,0.100115862705631,-68.068935,-67.570716,"male",-68.068804,-67.570604
"kb_17",2022-01-05 06:54:51,0.1350155088875,-68.068935,-67.570716,"male",-68.068632,-67.570471
"kb_17",2022-01-05 07:04:50,0.0151313875718032,-68.068935,-67.570716,"male",-68.068962,-67.570629
"kb_17",2022-01-05 07:14:49,0.051388149793326,-68.068935,-67.570716,"male",-68.068926,-67.570647
"kb_17",2022-01-05 07:24:44,0.104411841800132,-68.068935,-67.570716,"male",-68.068906,-67.570571
"kb_17",2022-01-05 07:34:43,0.0289067765088591,-68.068935,-67.570716,"male",-68.069098,-67.570709
"kb_17",2022-01-05 07:44:41,0.0940703688727738,-68.068935,-67.570716,"male",-68.069025,-67.570676
"kb_17",2022-01-05 07:54:36,0.111208284833506,-68.068935,-67.570716,"male",-68.068966,-67.570814
"kb_17",2022-01-05 08:04:49,0.0584440934562972,-68.068935,-67.570716,"male",-68.069162,-67.570661
"kb_17",2022-01-05 08:14:37,0.120676217900117,-68.068935,-67.570716,"male",-68.068942,-67.570643
"kb_17",2022-01-05 08:24:46,0.118124710138084,-68.068935,-67.570716,"male",-68.068461,-67.570648
"kb_17",2022-01-05 08:34:37,0.00251769489485936,-68.068935,-67.570716,"male",-68.068917,-67.570636
"kb_17",2022-01-05 08:44:37,0.0182968493541895,-68.068935,-67.570716,"male",-68.068923,-67.570633
"kb_17",2022-01-05 08:54:25,0.0195758347176372,-68.068935,-67.570716,"male",-68.068993,-67.570636
"kb_17",2022-01-05 09:04:33,0.0570242683100994,-68.068935,-67.570716,"male",-68.069039,-67.570612
"kb_17",2022-01-05 09:14:24,0.0614502446786138,-68.068935,-67.570716,"male",-68.06883,-67.570639
"kb_17",2022-01-05 09:24:22,0.0282847059696066,-68.068935,-67.570716,"male",-68.068712,-67.570559
"kb_17",2022-01-05 09:34:19,0.127663693652166,-68.068935,-67.570716,"male",-68.06876,-67.570597
"kb_17",2022-01-05 09:44:15,0.122621972707802,-68.068935,-67.570716,"male",-68.068532,-67.570766
"kb_17",2022-01-05 09:54:18,0.0413157704752866,-68.068935,-67.570716,"male",-68.068886,-67.57064
"kb_17",2022-01-05 10:04:10,0.104543103373273,-68.068935,-67.570716,"male",-68.069024,-67.570609
"kb_17",2022-01-05 10:14:09,0.044619493085332,-68.068935,-67.570716,"male",-68.068625,-67.570573
"kb_17",2022-01-05 10:24:03,0.0273977418799223,-68.068935,-67.570716,"male",-68.068781,-67.570602
"kb_17",2022-01-05 10:34:02,7.49320352555686,-68.068935,-67.570716,"male",-68.068681,-67.570587
"kb_17",2022-01-05 10:44:02,20.9541254043845,-68.068935,-67.570716,"male",-68.08194,-67.580615
"kb_17",2022-01-05 10:53:56,9.95614710881724,-68.068935,-67.570716,"male",-68.052394,-67.551638
"kb_17",2022-01-05 11:07:12,1.46914188870031,-68.068935,-67.570716,"male",-68.030958,-67.533613
"kb_17",2022-01-05 11:19:37,39.8054844442073,-68.068935,-67.570716,"male",-68.027292,-67.531265
"kb_17",2022-01-05 11:29:31,68.3890931079631,-68.068935,-67.570716,"male",-67.961784,-67.47778
"kb_17",2022-01-05 11:39:31,62.9852733593635,-68.068935,-67.570716,"male",-67.830355,-67.388541
"kb_17",2022-01-05 11:49:30,6.38013786697714,-68.068935,-67.570716,"male",-67.795575,-67.295249
"kb_17",2022-01-05 11:59:27,1.12564340957969,-68.068935,-67.570716,"male",-67.803203,-67.286201
"kb_17",2022-01-05 12:09:23,0.247443602431639,-68.068935,-67.570716,"male",-67.806812,-67.28527
"kb_17",2022-01-05 12:22:21,0.458459704960198,-68.068935,-67.570716,"male",-67.805578,-67.285205
"kb_17",2022-01-05 12:33:04,6.75299118927712,-68.068935,-67.570716,"male",-67.803877,-67.285538
"kb_17",2022-01-05 12:43:03,0.02639542053772,-68.068935,-67.570716,"male",-67.811564,-67.275879
"kb_17",2022-01-05 12:53:04,0.0216491623170115,-68.068935,-67.570716,"male",-67.811651,-67.2759
"kb_17",2022-01-05 13:02:58,0.019770304111497,-68.068935,-67.570716,"male",-67.811734,-67.275902
"kb_17",2022-01-05 13:12:57,0.039618474499127,-68.068935,-67.570716,"male",-67.811664,-67.27589
"kb_17",2022-01-05 13:22:56,NA,-68.068935,-67.570716,"male",-67.811649,-67.275949
"kb_19",2022-01-04 00:07:13,0.0430685517904872,-68.068935,-67.570716,"male",-68.069507,-67.570671
"kb_19",2022-01-04 00:17:07,0.0428910807037384,-68.068935,-67.570716,"male",-68.069342,-67.57066
"kb_19",2022-01-04 00:27:06,0.0548072002101439,-68.068935,-67.570716,"male",-68.069483,-67.570695
"kb_19",2022-01-04 00:37:06,0.0546516473038333,-68.068935,-67.570716,"male",-68.069287,-67.570729
"kb_19",2022-01-04 00:47:04,0.0388291607936695,-68.068935,-67.570716,"male",-68.069341,-67.57065
"kb_19",2022-01-04 00:57:03,0.0418496347584496,-68.068935,-67.570716,"male",-68.06949,-67.570638
"kb_19",2022-01-04 01:07:02,0.0183521642430155,-68.068935,-67.570716,"male",-68.069443,-67.570698
"kb_19",2022-01-04 01:17:01,0.085482750562952,-68.068935,-67.570716,"male",-68.069375,-67.570689
"kb_19",2022-01-04 01:27:00,0.883356714556489,-68.068935,-67.570716,"male",-68.069415,-67.570562
"kb_19",2022-01-04 01:36:59,62.8170455744486,-68.068935,-67.570716,"male",-68.067818,-67.569389
"kb_19",2022-01-04 01:46:55,20.3894350915768,-68.068935,-67.570716,"male",-67.991949,-67.480473
"kb_19",2022-01-04 01:57:40,5.86612297057637,-68.068935,-67.570716,"male",-67.94854,-67.452143
"kb_19",2022-01-04 02:07:40,0.071611481194436,-68.068935,-67.570716,"male",-67.933839,-67.445396
"kb_19",2022-01-04 02:17:37,0.0329790632217359,-68.068935,-67.570716,"male",-67.934117,-67.44539
"kb_19",2022-01-04 02:27:36,0.196564951955412,-68.068935,-67.570716,"male",-67.934205,-67.445354
"kb_19",2022-01-04 02:37:35,0.0235302639256182,-68.068935,-67.570716,"male",-67.933727,-67.445584
"kb_19",2022-01-04 02:47:31,0.0934306327858627,-68.068935,-67.570716,"male",-67.933731,-67.445619
"kb_19",2022-01-04 02:57:27,0.426119929965631,-68.068935,-67.570716,"male",-67.933509,-67.445509
"kb_19",2022-01-04 03:07:27,0.613252745480226,-68.068935,-67.570716,"male",-67.935146,-67.445626
"kb_19",2022-01-04 03:17:23,0.9596291496516,-68.068935,-67.570716,"male",-67.933699,-67.444901
"kb_19",2022-01-04 03:27:21,0.0514738571117922,-68.068935,-67.570716,"male",-67.934503,-67.446301
"kb_19",2022-01-04 03:37:20,1.40757669799299,-68.068935,-67.570716,"male",-67.934508,-67.446224
"kb_19",2022-01-04 03:48:19,1.0241781943576,-68.068935,-67.570716,"male",-67.940044,-67.447152
"kb_19",2022-01-04 03:58:16,1.39045269772907,-68.068935,-67.570716,"male",-67.936259,-67.446677
"kb_19",2022-01-04 04:08:18,0.565789889218542,-68.068935,-67.570716,"male",-67.933809,-67.444809
"kb_19",2022-01-04 04:18:11,0.13716610716053,-68.068935,-67.570716,"male",-67.933487,-67.445638
"kb_19",2022-01-04 04:28:10,0.0278154735342518,-68.068935,-67.570716,"male",-67.93332,-67.445443
"kb_19",2022-01-04 04:38:09,0.00876636413454427,-68.068935,-67.570716,"male",-67.93329,-67.445483
"kb_19",2022-01-04 04:48:03,0.0581684727008,-68.068935,-67.570716,"male",-67.933323,-67.445486
"kb_19",2022-01-04 04:58:02,1.0330511476133,-68.068935,-67.570716,"male",-67.933358,-67.445572
"kb_19",2022-01-04 05:08:01,0.614868605182196,-68.068935,-67.570716,"male",-67.932953,-67.444034
"kb_19",2022-01-04 05:17:58,0.0226414384308482,-68.068935,-67.570716,"male",-67.93273,-67.444947
"kb_19",2022-01-04 05:27:57,0.10100499194219,-68.068935,-67.570716,"male",-67.93275,-67.44498
"kb_19",2022-01-04 05:37:56,0.201580494016599,-68.068935,-67.570716,"male",-67.932767,-67.445131
"kb_19",2022-01-04 05:47:50,0.675582359271112,-68.068935,-67.570716,"male",-67.932896,-67.444836
