"date_time","lon","lat","bird_id"
"2007-12-16 02:32:00 UTC",-39.06,-48.8,"bird_01"
"2007-12-16 14:37:00 UTC",-40.37,-49.38,"bird_01"
"2007-12-17 02:43:00 UTC",-41.93,-49.27,"bird_01"
"2007-12-17 14:38:00 UTC",-40.5,-48.63,"bird_01"
"2007-12-18 02:35:00 UTC",-39.56,-48.34,"bird_01"
"2007-12-18 14:26:00 UTC",-37.25,-47.96,"bird_01"
"2007-12-19 02:26:00 UTC",-37.19,-46.8,"bird_01"
"2007-12-19 14:19:00 UTC",-35.63,-46.39,"bird_01"
"2007-12-20 02:15:00 UTC",-34.32,-46.17,"bird_01"
"2007-12-20 14:14:00 UTC",-34.13,-46.66,"bird_01"
"2007-12-21 02:09:00 UTC",-32.82,-47.05,"bird_01"
"2007-12-21 13:58:00 UTC",-30.13,-46.75,"bird_01"
"2007-12-22 02:05:00 UTC",-31.7,-44.34,"bird_01"
"2007-12-22 14:24:00 UTC",-36.38,-45.21,"bird_01"
"2007-12-23 02:21:00 UTC",-35.57,-48.17,"bird_01"
"2007-12-23 13:47:00 UTC",-27.01,-46.46,"bird_01"
"2007-12-25 01:32:00 UTC",-23.2,-43.81,"bird_01"
"2007-12-25 13:23:00 UTC",-20.76,-44.61,"bird_01"
"2007-12-28 00:34:00 UTC",-8.34,-45.69,"bird_01"
"2007-12-28 13:14:00 UTC",-18.15,-50.57,"bird_01"
"2007-12-30 01:36:00 UTC",-23.46,-54.26,"bird_01"
"2007-12-30 13:51:00 UTC",-27.02,-53.87,"bird_01"
"2007-12-31 01:54:00 UTC",-27.96,-54.86,"bird_01"
"2007-12-31 14:00:00 UTC",-29.4,-55.01,"bird_01"
"2008-01-01 02:11:00 UTC",-31.97,-54.54,"bird_01"
"2008-01-01 14:10:00 UTC",-31.66,-54.35,"bird_01"
"2008-01-02 02:13:00 UTC",-32.22,-54.09,"bird_01"
"2008-01-02 14:32:00 UTC",-37.04,-54.57,"bird_01"
"2008-01-03 02:38:00 UTC",-38.36,-55.81,"bird_01"
"2008-01-05 02:19:00 UTC",-33.5,-47.79,"bird_01"
"2008-01-06 02:22:00 UTC",-34.26,-46.83,"bird_01"
"2008-01-06 14:26:00 UTC",-35.08,-46.38,"bird_01"
"2008-01-07 02:17:00 UTC",-32.91,-47.99,"bird_01"
"2008-01-07 13:59:00 UTC",-28.23,-47.57,"bird_01"
"2008-01-08 02:19:00 UTC",-33.3,-41.46,"bird_01"
"2008-01-08 14:13:00 UTC",-31.62,-38.84,"bird_01"
"2008-01-09 02:05:00 UTC",-29.57,-39.23,"bird_01"
"2008-01-09 14:18:00 UTC",-32.89,-41.46,"bird_01"
"2008-01-10 02:28:00 UTC",-35.21,-42.23,"bird_01"
"2008-01-10 14:22:00 UTC",-33.78,-41.09,"bird_01"
"2008-01-11 02:09:00 UTC",-30.36,-42.42,"bird_01"
"2008-01-11 13:53:00 UTC",-26.31,-42.52,"bird_01"
"2008-01-12 14:22:00 UTC",-33.59,-38.85,"bird_01"
"2008-01-13 02:34:00 UTC",-36.41,-40.32,"bird_01"
"2008-01-13 14:35:00 UTC",-36.49,-39.38,"bird_01"
"2008-01-14 02:11:00 UTC",-30.57,-43.85,"bird_01"
"2008-01-14 14:01:00 UTC",-28.02,-45.21,"bird_01"
"2008-01-15 01:51:00 UTC",-25.35,-45.21,"bird_01"
"2008-01-15 13:39:00 UTC",-22.43,-45.45,"bird_01"
"2008-01-16 01:29:00 UTC",-19.77,-45.2,"bird_01"
"2008-01-16 13:25:00 UTC",-18.72,-46.05,"bird_01"
"2008-01-17 01:09:00 UTC",-14.81,-47.89,"bird_01"
"2008-01-17 12:58:00 UTC",-12.14,-48.34,"bird_01"
"2008-01-18 00:48:00 UTC",-9.6,-48.47,"bird_01"
"2008-01-18 12:11:00 UTC",-0.31,-46.57,"bird_01"
"2008-01-18 23:47:00 UTC",5.85,-44.59,"bird_01"
"2008-01-19 11:29:00 UTC",10.27,-45.37,"bird_01"
"2008-01-19 23:05:00 UTC",16.43,-46.63,"bird_01"
"2008-01-20 10:32:00 UTC",24.71,-46.03,"bird_01"
"2008-01-20 22:16:00 UTC",28.75,-42.96,"bird_01"
"2008-01-21 09:56:00 UTC",33.66,-42.97,"bird_01"
"2008-01-21 21:53:00 UTC",34.57,-39.87,"bird_01"
"2008-01-22 09:46:00 UTC",36.23,-39.53,"bird_01"
"2008-01-22 21:30:00 UTC",40.26,-41.63,"bird_01"
"2008-01-23 09:13:00 UTC",44.67,-41.64,"bird_01"
"2008-01-23 21:08:00 UTC",45.95,-39.16,"bird_01"
"2008-01-24 09:00:00 UTC",48.11,-38.8,"bird_01"
"2008-01-24 20:50:00 UTC",50.39,-39.32,"bird_01"
"2008-01-25 09:03:00 UTC",47.17,-42.16,"bird_01"
"2008-01-25 21:20:00 UTC",43.08,-41.54,"bird_01"
"2008-01-27 08:17:00 UTC",58.9,-39.33,"bird_01"
"2008-01-27 20:07:00 UTC",61.43,-43.23,"bird_01"
"2008-01-28 07:48:00 UTC",66.33,-42.3,"bird_01"
"2008-01-28 19:32:00 UTC",70.1,-41.48,"bird_01"
"2008-01-29 07:44:00 UTC",67.25,-45.04,"bird_01"
"2008-01-29 19:39:00 UTC",68.65,-48.16,"bird_01"
"2008-01-30 07:39:00 UTC",68.67,-48.87,"bird_01"
"2008-01-30 19:48:00 UTC",66.32,-47.37,"bird_01"
"2008-01-31 07:51:00 UTC",65.71,-46.88,"bird_01"
"2008-01-31 19:47:00 UTC",66.73,-48.47,"bird_01"
"2008-02-01 07:41:00 UTC",68.25,-48.41,"bird_01"
"2008-02-02 19:37:00 UTC",69.05,-47.4,"bird_01"
"2008-02-03 07:44:00 UTC",67.44,-46.6,"bird_01"
"2008-02-03 19:42:00 UTC",67.95,-48.29,"bird_01"
"2008-02-04 07:41:00 UTC",68.34,-48.67,"bird_01"
"2008-02-04 19:40:00 UTC",68.48,-48.76,"bird_01"
"2008-02-05 07:35:00 UTC",69.74,-48.43,"bird_01"
"2008-02-05 19:35:00 UTC",69.75,-47.79,"bird_01"
"2008-02-06 07:16:00 UTC",74.63,-45.65,"bird_01"
"2008-02-07 19:38:00 UTC",68.91,-42.42,"bird_01"
"2008-02-08 07:40:00 UTC",68.41,-43.47,"bird_01"
"2008-02-08 19:40:00 UTC",68.54,-44.31,"bird_01"
"2008-02-09 07:39:00 UTC",68.8,-44.59,"bird_01"
"2008-02-09 19:34:00 UTC",69.93,-45.42,"bird_01"
"2008-02-10 07:35:00 UTC",69.81,-46.6,"bird_01"
"2008-02-10 19:30:00 UTC",71.06,-47.9,"bird_01"
"2008-02-11 07:20:00 UTC",73.56,-47.51,"bird_01"
"2008-02-11 19:20:00 UTC",73.69,-45.82,"bird_01"
"2008-02-12 07:10:00 UTC",76.06,-44.77,"bird_01"
"2008-02-12 19:06:00 UTC",77.18,-43.64,"bird_01"
"2008-02-13 07:05:00 UTC",77.43,-44.77,"bird_01"
"2008-02-13 19:11:00 UTC",75.81,-43.19,"bird_01"
"2008-02-14 07:07:00 UTC",76.8,-41.21,"bird_01"
"2008-02-14 19:01:00 UTC",78.42,-42.24,"bird_01"
"2008-02-15 06:55:00 UTC",79.79,-42.8,"bird_01"
"2008-02-17 06:05:00 UTC",92.27,-43.67,"bird_01"
"2008-02-17 17:54:00 UTC",95.01,-45.39,"bird_01"
"2008-02-18 05:45:00 UTC",97.37,-45.96,"bird_01"
"2008-02-18 17:41:00 UTC",98.24,-44.74,"bird_01"
"2008-02-19 05:37:00 UTC",99.35,-44.87,"bird_01"
"2008-02-19 17:25:00 UTC",102.34,-47.05,"bird_01"
"2008-02-20 05:20:00 UTC",103.33,-48.69,"bird_01"
"2008-02-20 17:16:00 UTC",104.44,-49.27,"bird_01"
"2008-02-21 05:15:00 UTC",104.56,-50.25,"bird_01"
"2008-02-21 17:20:00 UTC",103.29,-49.42,"bird_01"
"2008-02-22 05:14:00 UTC",104.9,-47.87,"bird_01"
"2008-02-22 17:14:00 UTC",104.89,-46.39,"bird_01"
"2008-02-23 05:10:00 UTC",105.87,-45.8,"bird_01"
"2008-02-23 17:10:00 UTC",105.85,-45.18,"bird_01"
"2008-02-24 05:01:00 UTC",108.21,-43.67,"bird_01"
"2008-02-25 16:47:00 UTC",111.66,-45.01,"bird_01"
"2008-02-26 04:50:00 UTC",110.89,-48.67,"bird_01"
"2008-02-26 16:52:00 UTC",110.12,-49.13,"bird_01"
"2008-02-27 04:50:00 UTC",110.85,-48.59,"bird_01"
"2008-02-27 16:54:00 UTC",109.7,-46.62,"bird_01"
"2008-02-29 04:13:00 UTC",119.76,-46.63,"bird_01"
"2008-02-29 16:09:00 UTC",120.73,-48.32,"bird_01"
"2008-03-01 04:07:00 UTC",121.46,-49.41,"bird_01"
"2008-03-01 16:09:00 UTC",120.81,-47.92,"bird_01"
"2008-03-02 04:05:00 UTC",121.91,-46.9,"bird_01"
"2008-03-02 15:51:00 UTC",125.26,-50.17,"bird_01"
"2008-03-03 03:35:00 UTC",129.23,-50.14,"bird_01"
"2008-03-03 15:29:00 UTC",130.58,-47.27,"bird_01"
"2008-03-05 15:05:00 UTC",136.47,-50.35,"bird_01"
"2008-03-06 02:51:00 UTC",140.07,-49.32,"bird_01"
"2008-03-06 14:38:00 UTC",143.41,-49.61,"bird_01"
"2008-03-07 02:32:00 UTC",144.76,-52.56,"bird_01"
"2008-03-07 14:19:00 UTC",147.98,-56.02,"bird_01"
"2008-03-08 01:58:00 UTC",153.2,-54.44,"bird_01"
"2008-03-08 13:38:00 UTC",158.04,-54.8,"bird_01"
"2008-03-09 01:26:00 UTC",161.14,-56.86,"bird_01"
"2008-03-09 13:33:00 UTC",159.36,-50.51,"bird_01"
"2008-03-10 01:20:00 UTC",162.45,-43.45,"bird_01"
"2008-03-10 12:58:00 UTC",168.04,-49.6,"bird_01"
"2008-03-11 00:51:00 UTC",169.64,-55.91,"bird_01"
"2008-03-14 00:05:00 UTC",-179.06,-51.7,"bird_01"
"2008-03-14 12:01:00 UTC",-178.1,-54.5,"bird_01"
"2008-03-15 12:01:00 UTC",-178.04,-46.15,"bird_01"
"2008-03-16 11:36:00 UTC",-171.74,-47.85,"bird_01"
"2008-03-17 11:31:00 UTC",-170.69,-51.13,"bird_01"
"2008-03-19 23:30:00 UTC",-170.62,-52.7,"bird_01"
"2008-03-31 23:37:00 UTC",-173.27,-41.97,"bird_01"
"2008-04-02 11:44:00 UTC",-175.13,-47.81,"bird_01"
"2008-04-03 11:30:00 UTC",-171.7,-37.91,"bird_01"
"2008-04-05 11:26:00 UTC",-170.72,-33.51,"bird_01"
"2008-04-05 23:28:00 UTC",-171.38,-35.79,"bird_01"
"2008-04-06 11:28:00 UTC",-171.42,-32.4,"bird_01"
"2008-04-06 23:25:00 UTC",-170.7,-35.62,"bird_01"
"2008-04-07 11:25:00 UTC",-170.74,-36.53,"bird_01"
"2008-04-07 23:20:00 UTC",-169.65,-40.11,"bird_01"
"2008-04-08 11:20:00 UTC",-169.68,-42.41,"bird_01"
"2008-04-08 23:26:00 UTC",-170.97,-37.98,"bird_01"
"2008-04-09 11:29:00 UTC",-171.75,-33.56,"bird_01"
"2008-04-09 23:22:00 UTC",-170.16,-41.6,"bird_01"
"2008-04-10 11:16:00 UTC",-168.82,-41.38,"bird_01"
"2008-04-10 23:14:00 UTC",-168.1,-39.01,"bird_01"
"2008-04-11 11:11:00 UTC",-167.38,-36.69,"bird_01"
"2008-04-11 23:09:00 UTC",-166.92,-35.9,"bird_01"
"2008-04-12 11:06:00 UTC",-166.32,-34.42,"bird_01"
"2008-04-13 23:03:00 UTC",-165.54,-38.32,"bird_01"
"2008-04-14 11:07:00 UTC",-166.7,-45.03,"bird_01"
"2008-04-14 23:18:00 UTC",-169.6,-40.47,"bird_01"
"2008-04-15 11:18:00 UTC",-169.63,-32.53,"bird_01"
"2008-04-15 23:18:00 UTC",-169.66,-31.95,"bird_01"
"2008-04-17 11:33:00 UTC",-173.25,-35.04,"bird_01"
"2008-04-19 11:40:00 UTC",-175.36,-40.01,"bird_01"
"2008-04-19 23:41:00 UTC",-175.64,-38.52,"bird_01"
"2008-04-20 11:41:00 UTC",-175.54,-36.56,"bird_01"
"2008-04-20 23:20:00 UTC",-170.31,-45.57,"bird_01"
"2008-04-21 11:26:00 UTC",-171.71,-53.24,"bird_01"
"2008-04-22 23:21:00 UTC",-170.66,-49.02,"bird_01"
"2008-04-23 11:11:00 UTC",-168.18,-38.25,"bird_01"
"2008-04-23 23:00:00 UTC",-165.58,-38.23,"bird_01"
"2008-04-24 10:56:00 UTC",-164.6,-40.2,"bird_01"
"2008-04-24 22:52:00 UTC",-163.5,-40.15,"bird_01"
"2008-04-25 10:43:00 UTC",-161.27,-38.16,"bird_01"
"2008-04-25 22:38:00 UTC",-159.92,-35.74,"bird_01"
"2008-04-26 10:37:00 UTC",-159.81,-37.35,"bird_01"
"2008-04-26 22:22:00 UTC",-155.96,-43.12,"bird_01"
"2008-04-27 22:41:00 UTC",-160.74,-43.6,"bird_01"
"2008-04-28 10:46:00 UTC",-162.01,-39.86,"bird_01"
"2008-04-28 22:52:00 UTC",-163.78,-38.78,"bird_01"
"2008-04-29 10:53:00 UTC",-163.92,-36.62,"bird_01"
"2008-04-29 22:50:00 UTC",-163.06,-37.36,"bird_01"
"2008-05-01 23:32:00 UTC",-173.62,-41.25,"bird_01"
"2008-05-02 11:40:00 UTC",-175.89,-39.03,"bird_01"
"2008-05-02 23:38:00 UTC",-175.4,-42.37,"bird_01"
"2008-05-03 11:38:00 UTC",-175.29,-42.33,"bird_01"
"2008-05-03 23:34:00 UTC",-174.18,-43.41,"bird_01"
"2008-05-04 11:39:00 UTC",-175.56,-45.46,"bird_01"
"2008-05-04 23:30:00 UTC",-173.32,-48.95,"bird_01"
"2008-05-05 11:37:00 UTC",-174.96,-51.36,"bird_01"
"2008-05-05 23:46:00 UTC",-177.47,-50.24,"bird_01"
"2008-05-06 11:30:00 UTC",-173.35,-44.75,"bird_01"
"2008-05-06 23:24:00 UTC",-171.86,-41.33,"bird_01"
"2008-05-07 11:25:00 UTC",-171.99,-42.9,"bird_01"
"2008-05-07 23:26:00 UTC",-172.5,-42.11,"bird_01"
"2008-05-08 11:36:00 UTC",-174.88,-43.61,"bird_01"
"2008-05-08 23:36:00 UTC",-174.76,-45.93,"bird_01"
"2008-05-09 11:36:00 UTC",-174.77,-45.66,"bird_01"
"2008-05-09 23:39:00 UTC",-175.65,-44.71,"bird_01"
"2008-05-10 11:38:00 UTC",-175.28,-43.28,"bird_01"
"2008-05-10 23:29:00 UTC",-173.15,-44.66,"bird_01"
"2008-05-11 11:26:00 UTC",-172.41,-45.74,"bird_01"
"2008-05-11 23:36:00 UTC",-174.91,-41.81,"bird_01"
"2008-05-12 11:26:00 UTC",-172.29,-37.19,"bird_01"
"2008-05-12 23:19:00 UTC",-170.79,-35.3,"bird_01"
"2008-05-13 11:26:00 UTC",-172.29,-38.35,"bird_01"
"2008-05-13 23:31:00 UTC",-173.66,-37.87,"bird_01"
"2008-05-15 00:11:00 UTC",176.34,-51.9,"bird_01"
"2008-05-15 11:42:00 UTC",-176.41,-47.15,"bird_01"
"2008-05-15 23:40:00 UTC",-176.03,-39.8,"bird_01"
"2008-05-16 11:40:00 UTC",-175.91,-39.84,"bird_01"
"2008-05-16 23:35:00 UTC",-174.53,-41.28,"bird_01"
"2008-05-17 11:21:00 UTC",-171.27,-39.21,"bird_01"
"2008-05-17 23:15:00 UTC",-169.52,-37.56,"bird_01"
"2008-05-18 11:15:00 UTC",-169.51,-38.84,"bird_01"
"2008-05-18 23:22:00 UTC",-171.38,-36.44,"bird_01"
"2008-05-19 11:30:00 UTC",-173.5,-36.52,"bird_01"
"2008-05-19 23:36:00 UTC",-174.87,-37.09,"bird_01"
"2008-05-20 11:47:00 UTC",-177.61,-38.36,"bird_01"
"2008-05-20 23:56:00 UTC",-179.85,-38.66,"bird_01"
"2008-05-22 00:03:00 UTC",178.41,-43.08,"bird_01"
"2008-05-22 11:59:00 UTC",179.55,-43.11,"bird_01"
"2008-05-23 00:02:00 UTC",178.68,-40.68,"bird_01"
"2008-05-23 11:54:00 UTC",-179.18,-38.09,"bird_01"
"2008-05-26 00:01:00 UTC",179.01,-42.25,"bird_01"
"2008-05-26 11:59:00 UTC",179.52,-41.71,"bird_01"
"2008-05-26 23:57:00 UTC",-179.84,-41.77,"bird_01"
"2008-05-27 11:53:00 UTC",-178.95,-41.44,"bird_01"
"2008-05-27 23:51:00 UTC",-178.43,-40.92,"bird_01"
"2008-05-28 11:50:00 UTC",-178.29,-40.99,"bird_01"
"2008-05-28 23:41:00 UTC",-176.03,-42.8,"bird_01"
"2008-05-29 11:45:00 UTC",-176.76,-44.5,"bird_01"
"2008-05-29 23:42:00 UTC",-176.12,-45.59,"bird_01"
"2008-05-30 11:29:00 UTC",-172.98,-43.91,"bird_01"
"2008-05-30 23:35:00 UTC",-174.21,-40.01,"bird_01"
"2008-05-31 11:49:00 UTC",-177.81,-41.66,"bird_01"
"2008-05-31 23:38:00 UTC",-175.05,-46.77,"bird_01"
"2008-06-01 11:39:00 UTC",-175.4,-48.05,"bird_01"
"2008-06-01 23:53:00 UTC",-178.76,-45.59,"bird_01"
"2008-06-02 11:50:00 UTC",-177.99,-43.44,"bird_01"
"2008-06-02 23:49:00 UTC",-177.59,-42.81,"bird_01"
"2008-06-03 11:50:00 UTC",-177.94,-43.25,"bird_01"
"2008-06-03 23:56:00 UTC",-179.42,-42.08,"bird_01"
"2008-06-04 11:57:00 UTC",-179.53,-41.44,"bird_01"
"2008-06-04 23:53:00 UTC",-178.63,-42.28,"bird_01"
"2008-06-05 11:55:00 UTC",-179.11,-42.91,"bird_01"
"2008-06-05 23:56:00 UTC",-179.33,-42.83,"bird_01"
"2008-06-06 11:53:00 UTC",-178.56,-42.4,"bird_01"
"2008-06-07 22:52:00 UTC",-163.12,-39.79,"bird_01"
"2008-06-08 11:00:00 UTC",-165.22,-39.91,"bird_01"
"2008-06-09 22:58:00 UTC",-164.77,-46.97,"bird_01"
"2008-06-10 11:10:00 UTC",-167.62,-43.27,"bird_01"
"2008-06-10 23:28:00 UTC",-172.09,-41.83,"bird_01"
"2008-06-11 11:25:00 UTC",-171.19,-38.61,"bird_01"
"2008-06-11 23:37:00 UTC",-174.29,-34.67,"bird_01"
"2008-06-12 11:51:00 UTC",-177.77,-35.06,"bird_01"
"2008-06-12 23:52:00 UTC",-178.11,-38.09,"bird_01"
"2008-06-13 12:00:00 UTC",-179.84,-38.83,"bird_01"
"2008-06-13 23:57:00 UTC",-179.19,-40.85,"bird_01"
"2008-06-15 00:17:00 UTC",175.99,-42.02,"bird_01"
"2008-06-15 12:09:00 UTC",177.89,-39.27,"bird_01"
"2008-06-15 23:52:00 UTC",-177.71,-41.62,"bird_01"
"2008-06-16 11:48:00 UTC",-176.68,-43.3,"bird_01"
"2008-06-16 23:49:00 UTC",-176.9,-42.27,"bird_01"
"2008-06-17 11:43:00 UTC",-175.62,-41.55,"bird_01"
"2008-06-17 23:49:00 UTC",-177.1,-38.98,"bird_01"
"2008-06-18 11:51:00 UTC",-177.44,-38.39,"bird_01"
"2008-06-18 23:46:00 UTC",-176.17,-39.89,"bird_01"
"2008-06-19 11:51:00 UTC",-177.39,-41.33,"bird_01"
"2008-06-19 23:51:00 UTC",-177.49,-42.19,"bird_01"
"2008-06-20 11:55:00 UTC",-178.34,-42.7,"bird_01"
"2008-06-20 23:50:00 UTC",-177.18,-44.18,"bird_01"
"2008-06-21 11:46:00 UTC",-176.03,-44.34,"bird_01"
"2008-06-21 23:46:00 UTC",-176,-43.37,"bird_01"
"2008-06-22 11:50:00 UTC",-177.1,-43.87,"bird_01"
"2008-06-22 23:54:00 UTC",-177.95,-44.04,"bird_01"
"2008-06-23 11:55:00 UTC",-178.05,-43.89,"bird_01"
"2008-06-23 23:52:00 UTC",-177.27,-44.54,"bird_01"
"2008-06-24 11:42:00 UTC",-174.87,-43.75,"bird_01"
"2008-06-24 23:51:00 UTC",-177.22,-39.76,"bird_01"
"2008-06-25 12:01:00 UTC",-179.69,-39.79,"bird_01"
"2008-06-26 00:01:00 UTC",-179.66,-41.97,"bird_01"
"2008-06-26 11:58:00 UTC",-178.76,-41.47,"bird_01"
"2008-06-26 23:49:00 UTC",-176.49,-42.54,"bird_01"
"2008-06-27 11:53:00 UTC",-177.46,-44.55,"bird_01"
"2008-06-27 23:54:00 UTC",-177.56,-45.06,"bird_01"
"2008-06-28 11:47:00 UTC",-175.91,-44.31,"bird_01"
"2008-06-28 23:50:00 UTC",-176.64,-42.34,"bird_01"
"2008-06-30 00:24:00 UTC",174.91,-48.05,"bird_01"
"2008-06-30 12:11:00 UTC",178.06,-45.9,"bird_01"
"2008-07-01 00:03:00 UTC",-179.79,-45.17,"bird_01"
"2008-07-01 11:58:00 UTC",-178.39,-45.38,"bird_01"
"2008-07-02 00:00:00 UTC",-179.11,-43.82,"bird_01"
"2008-07-02 11:54:00 UTC",-177.34,-42.52,"bird_01"
"2008-07-02 23:56:00 UTC",-177.82,-40.78,"bird_01"
"2008-07-03 11:57:00 UTC",-178.05,-40.47,"bird_01"
"2008-07-03 23:57:00 UTC",-178.15,-40.72,"bird_01"
"2008-07-04 11:56:00 UTC",-177.88,-40.79,"bird_01"
"2008-07-04 23:50:00 UTC",-176.35,-41.6,"bird_01"
"2008-07-06 00:16:00 UTC",177.31,-48.1,"bird_01"
"2008-07-06 11:56:00 UTC",-177.79,-45.27,"bird_01"
"2008-07-07 00:00:00 UTC",-178.9,-40.22,"bird_01"
"2008-07-07 12:01:00 UTC",-179,-39.72,"bird_01"
"2008-07-08 00:01:00 UTC",-178.98,-39.81,"bird_01"
"2008-07-08 12:00:00 UTC",-178.71,-39.89,"bird_01"
"2008-07-08 23:56:00 UTC",-177.57,-40.57,"bird_01"
"2008-07-10 00:10:00 UTC",178.97,-45.08,"bird_01"
"2008-07-10 11:59:00 UTC",-178.39,-43.63,"bird_01"
"2008-07-11 00:00:00 UTC",-178.62,-40.77,"bird_01"
"2008-07-11 12:00:00 UTC",-178.48,-40.68,"bird_01"
"2008-07-11 23:41:00 UTC",-173.97,-44.83,"bird_01"
"2008-07-12 11:38:00 UTC",-173.2,-46.93,"bird_01"
"2008-07-12 23:52:00 UTC",-176.44,-43.65,"bird_01"
"2008-07-13 11:49:00 UTC",-175.8,-41.32,"bird_01"
"2008-07-13 23:44:00 UTC",-174.66,-42.02,"bird_01"
"2008-07-14 11:39:00 UTC",-173.39,-42.14,"bird_01"
"2008-07-14 23:38:00 UTC",-173.01,-41.29,"bird_01"
"2008-07-15 11:38:00 UTC",-172.99,-41.82,"bird_01"
"2008-07-15 23:33:00 UTC",-171.73,-43.1,"bird_01"
"2008-07-16 11:33:00 UTC",-171.72,-43.99,"bird_01"
"2008-07-16 23:40:00 UTC",-173.46,-42.61,"bird_01"
"2008-07-17 11:41:00 UTC",-173.7,-41.56,"bird_01"
"2008-07-17 23:42:00 UTC",-173.94,-41.71,"bird_01"
"2008-07-18 11:40:00 UTC",-173.56,-41.65,"bird_01"
"2008-07-18 23:43:00 UTC",-174.3,-40.55,"bird_01"
"2008-07-19 11:39:00 UTC",-173.29,-39.4,"bird_01"
"2008-07-19 23:24:00 UTC",-169.41,-42.31,"bird_01"
"2008-07-20 11:42:00 UTC",-173.9,-47.68,"bird_01"
"2008-07-20 23:57:00 UTC",-177.64,-48.51,"bird_01"
"2008-07-21 11:38:00 UTC",-173.01,-43.8,"bird_01"
"2008-07-23 11:41:00 UTC",-173.62,-41.82,"bird_01"
"2008-07-23 23:38:00 UTC",-172.74,-41.34,"bird_01"
"2008-07-24 11:45:00 UTC",-174.62,-43.87,"bird_01"
"2008-07-24 23:47:00 UTC",-175.12,-45.27,"bird_01"
"2008-07-25 11:38:00 UTC",-172.87,-43.42,"bird_01"
"2008-07-25 23:41:00 UTC",-173.74,-40.75,"bird_01"
"2008-07-26 11:49:00 UTC",-175.49,-41.41,"bird_01"
"2008-07-26 23:49:00 UTC",-175.49,-43.39,"bird_01"
"2008-07-27 11:46:00 UTC",-174.99,-43.16,"bird_01"
"2008-07-27 23:46:00 UTC",-174.87,-43.15,"bird_01"
"2008-07-28 11:46:00 UTC",-175,-43.59,"bird_01"
"2008-07-28 23:47:00 UTC",-175.13,-43.59,"bird_01"
"2008-07-29 11:38:00 UTC",-172.88,-41.98,"bird_01"
"2008-07-29 23:38:00 UTC",-172.76,-40.01,"bird_01"
"2008-07-30 11:42:00 UTC",-173.89,-40.99,"bird_01"
"2008-07-30 23:46:00 UTC",-174.77,-41.95,"bird_01"
"2008-07-31 11:49:00 UTC",-175.78,-42.19,"bird_01"
"2008-07-31 23:47:00 UTC",-175.29,-43.86,"bird_01"
"2008-08-01 11:43:00 UTC",-174.3,-43.64,"bird_01"
"2008-08-01 23:49:00 UTC",-175.68,-41.18,"bird_01"
"2008-08-02 11:51:00 UTC",-176.31,-41.18,"bird_01"
"2008-08-02 23:49:00 UTC",-175.7,-42.71,"bird_01"
"2008-08-03 11:43:00 UTC",-174.21,-41.95,"bird_01"
"2008-08-03 23:44:00 UTC",-174.47,-40.09,"bird_01"
"2008-08-04 11:45:00 UTC",-174.86,-40.63,"bird_01"
"2008-08-04 23:44:00 UTC",-174.5,-41.72,"bird_01"
"2008-08-05 11:48:00 UTC",-175.38,-43.32,"bird_01"
"2008-08-05 23:49:00 UTC",-175.77,-44.37,"bird_01"
"2008-08-06 11:46:00 UTC",-175.04,-43.64,"bird_01"
"2008-08-06 23:49:00 UTC",-175.93,-42.06,"bird_01"
"2008-08-07 11:44:00 UTC",-174.69,-40.06,"bird_01"
"2008-08-07 23:40:00 UTC",-173.71,-39.77,"bird_01"
"2008-08-08 11:38:00 UTC",-173.22,-40.67,"bird_01"
"2008-08-08 23:37:00 UTC",-172.74,-40.99,"bird_01"
"2008-08-09 11:39:00 UTC",-173.39,-42.78,"bird_01"
"2008-08-09 23:39:00 UTC",-173.4,-43.68,"bird_01"
"2008-08-10 11:38:00 UTC",-173.3,-43.74,"bird_01"
"2008-08-10 23:39:00 UTC",-173.57,-43.5,"bird_01"
"2008-08-11 11:35:00 UTC",-172.34,-42.66,"bird_01"
"2008-08-11 23:31:00 UTC",-171.36,-42.4,"bird_01"
"2008-08-12 11:36:00 UTC",-172.76,-45.45,"bird_01"
"2008-08-12 23:44:00 UTC",-174.78,-45.25,"bird_01"
"2008-08-13 11:44:00 UTC",-174.8,-43.21,"bird_01"
"2008-08-13 23:41:00 UTC",-174.07,-44.83,"bird_01"
"2008-08-14 11:37:00 UTC",-172.97,-44.3,"bird_01"
"2008-08-14 23:36:00 UTC",-172.75,-44.07,"bird_01"
"2008-08-15 11:42:00 UTC",-174.4,-46.05,"bird_01"
"2008-08-15 23:55:00 UTC",-177.67,-44.58,"bird_01"
"2008-08-16 11:54:00 UTC",-177.32,-40.49,"bird_01"
"2008-08-16 23:41:00 UTC",-174.22,-44.78,"bird_01"
"2008-08-17 11:38:00 UTC",-173.38,-48.09,"bird_01"
"2008-08-17 23:33:00 UTC",-172.15,-49.15,"bird_01"
"2008-08-18 11:35:00 UTC",-172.81,-51.62,"bird_01"
"2008-08-18 23:41:00 UTC",-174.46,-50.69,"bird_01"
"2008-08-19 11:32:00 UTC",-171.99,-46.08,"bird_01"
"2008-08-19 23:22:00 UTC",-169.64,-46.92,"bird_01"
"2008-08-20 11:14:00 UTC",-167.67,-47.42,"bird_01"
"2008-08-20 23:11:00 UTC",-166.95,-46.53,"bird_01"
"2008-08-21 10:57:00 UTC",-163.61,-42.79,"bird_01"
"2008-08-21 22:50:00 UTC",-161.64,-40.74,"bird_01"
